Id,Timestamp (UTC),Timestamp (Local),ETA (UTC),ETA (Local),State,Event,Latitude,Longitude,Period,Sailing Time,Total Running Hours ME,Heading,Course Made Good,Speed Over Ground,Speed Through Water,Distance Over Ground,Distance Through Water,Water Depth,Water Depth Below Keel,Draft Forward,Draft Aft,Mean Draft,Trim,Air Temp,Air Temp (Weather Provider),Engine Room Temp,Cooling Water Temp (LT),Air Press,Air Press (Weather Provider),Sea Water Temp,Sea Water Temp (Weather Provider),Sea State,Douglas Sea Scale,Wind Speed True,Wind Speed True (Weather Provider),Wind Speed Rel.,Wind Direction True,Wind Direction True (Weather Provider),Wind Direction Rel.,Wave Height,Wave Height (Weather Provider),Wave Direction,Swell Height,Swell Height (Weather Provider),Swell Direction,Swell Direction (Weather Provider),Swell Period (Weather Provider),Visibility (Weather Provider),Cargo Weight,Cargo TEU full,Cargo TEU empty,Cargo Reefers,Cargo Volume,Cargo Passengers,Ballast Weight,AVG Shaft RPM,AVG Slip,Total FOC,Total FOC (ISO),Total FOC ME,Total FOC ME (ISO),Total FOC AE,Total FOC AE (ISO),Total FOC AB,Total FOC AB (ISO),Total FOC IGS,Total FOC IGS (ISO),Total FOC INC,Total FOC INC (ISO),Total FOC HFO,Total FOC HFO HS,Total FOC HFO LS,Total FOC HFO LLS,Total FOC LFO,Total FOC MDO,Total FOC MGO,Total FOC Propane,Total FOC Butane,Total FOC LNG,Total FOC Methanol,Total FOC Ethanol,Total FOC Undef,Total SFOC ME,Total SFOC AE,Total SFOC ME (ISO),Total SFOC AE (ISO),Total CO2,Total CO2 ME,Total CO2 AE,Total CO2 AB,Total CO2 IGS,Total CO2 INC,Total CO2 Undef,Total Power ME (AVG),Total Power AE (AVG),Total Generated Energy ME,Total Generated Energy AE,Total Generated Electrical Energy,Total Generated Shaft Energy,Total Shaft Power (AVG),Total Shaft Power Corrected (AVG),Total Electrical Power (AVG),ME Load (AVG),AE Load (AVG),Delivered Power (corrected),EEOI (Weight),EEOI (TEU),Power Added Or Reduced By wind,Speed Loss,Speed Loss (Uncorrected),Total Fuel Oil ROB,Total Fresh Water ROB,Fuel Oil HFO ROB,Fuel Oil HFO HS ROB,Fuel Oil HFO LS ROB,Fuel Oil HFO LLS ROB,Fuel Oil LFO ROB,Fuel Oil MDO ROB,Fuel Oil MGO ROB,Fuel Oil Propane ROB,Fuel Oil Butane ROB,Fuel Oil LNG ROB,Fuel Oil Methanol ROB,Fuel Oil Ethanol ROB,Circulation Lub Oil ME ROB,Circulation Lub Oil AE ROB,Circulation Lub Oil Undef ROB,Total Circulation Lub Oil ROB,Cylinder Lub Oil ROB,Cylinder HS Lub Oil ROB,Cylinder LS Lub Oil ROB,Undefined Lub Oil ROB,Fresh Water Drinking ROB,Fresh Water Boiler ROB,Fresh Water Undefined ROB,Total Fuel Oil Bunkered,Fuel Oil HFO Bunkered,Fuel Oil HFO HS Bunkered,Fuel Oil HFO LS Bunkered,Fuel Oil HFO LLS Bunkered,Fuel Oil LFO Bunkered,Fuel Oil MDO Bunkered,Fuel Oil MGO Bunkered,Fuel Oil Propane Bunkered,Fuel Oil Butane Bunkered,Fuel Oil LNG Bunkered,Fuel Oil Methanol Bunkered,Fuel Oil Ethanol Bunkered,Circulation Lub Oil ME Bunkered,Circulation Lub Oil AE Bunkered,Circulation Lub Oil Undef Bunkered,Total Circulation Lub Oil Bunkered,Cylinder Lub Oil Bunkered,Cylinder HS Lub Oil Bunkered,Cylinder LS Lub Oil Bunkered,Undefined Lub Oil Bunkered,Total Fuel Oil Gain/Loss,Fuel Oil HFO Gain/Loss,Fuel Oil HFO HS Gain/Loss,Fuel Oil HFO LS Gain/Loss,Fuel Oil HFO LLS Gain/Loss,Fuel Oil LFO Gain/Loss,Fuel Oil MDO Gain/Loss,Fuel Oil MGO Gain/Loss,Fuel Oil Propane Gain/Loss,Fuel Oil Butane Gain/Loss,Fuel Oil LNG Gain/Loss,Fuel Oil Methanol Gain/Loss,Fuel Oil Ethanol Gain/Loss,Circulation Lub Oil ME Gain/Loss,Circulation Lub Oil AE Gain/Loss,Circulation Lub Oil Undef Gain/Loss,Total Circulation Lub Oil Gain/Loss,Cylinder Lub Oil Gain/Loss,Cylinder HS Lub Oil Gain/Loss,Cylinder LS Lub Oil Gain/Loss,Undefined Lub Oil Gain/Loss,Total Cylinder Lub Oil Consumption,Total Cylinder HS Lub Oil Consumption,Total Cylinder LS Lub Oil Consumption,Total Circulation Lub Oil Consumption ME,Total Circulation Lub Oil Consumption AE,Total Fresh Water Consumption Undefined,Total Fresh Water Consumption Domestic,Total Fresh Water Consumption Boiler,Total Fresh Water Consumption Washing,Total Oily Water Discharge Undefined,Total Oily Water Discharge Via OWS,Total Oily Water Discharge Via ODME,Estimation Score,Completeness Score,Plausibility Score,vessel_id
263,04.10.2018 04:00,04.10.2018 13:00,04.10.2018 07:00,04.10.2018 16:00,At Sea,EOSP,34.83333333,128.8216667,1,1,1,7,7,12,11,12,11,,,9.3,10.15,9.73,0.85,,,35,33,,,22,,5,,15.5,,20.7,45,,27.4,1,,,,,,,,,14294,0,164,0,,,4835,72,16.2,1.3,1.2,1.12,1.03,0.15,0.14,0.03,0.03,,,,,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,215.2,220.6,197.8,202.8,4,3.5,0.5,0.1,0,0,0,5205,680,5205,680,646,5205,5205,3540,646,33,,3540,23.6,,1664.7,21.4,30.4,1671.7,174,1392.73,,,,,,278.97,,,,,,11500,6630,,18130,17443,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,72.7,68.9,95.3,1
264,04.10.2018 03:00,04.10.2018 12:00,04.10.2018 03:00,04.10.2018 12:00,At Sea,NOON,34.63666667,128.83666670000002,23,23,23,357,357,11.3,10.8,260,248,,,9.3,10.15,9.73,0.85,,,35,33,,,22,,6,,15.5,,19.9,45,,35.4,1,,,,,,,,,14294,0,164,0,,,4835,62.8,5.8,21.28,19.57,18,16.55,3.28,3.02,,,,,,,21.28,21.28,0,0,0,0,0,0,0,0,0,0,0,211.7,223.2,194.6,205.2,66.3,56.1,10.2,0,0,0,0,3697,639,85031,14696,13961,85031,3697,2442,607,23,,2442,17.83,,1255.4,13.4,23,1673,174,1394.03,,,,,,278.97,,,,,,11500,6630,,18130,17454,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,20,,12,,,,,,75.2,68,100,1
265,03.10.2018 04:00,03.10.2018 12:00,04.10.2018 04:00,04.10.2018 12:00,At Sea,NOON,32.25,124.63333329999999,10.5,10.5,10.5,62,62,12.5,11.8,131,124,,,9.5,10.3,9.9,0.8,,,36,33,,,25,,3,,6.7,,13,45,,351.3,0,,,,,,,,,14294,0,164,0,,,4835,65.3,0.8,10.45,9.68,8.97,8.31,1.48,1.37,,,,,,,9.27,9.27,0,0,0,0,1.18,0,0,0,0,0,0,219.1,223.2,202.9,206.9,32.7,28,4.6,0,0,0,0,3899,632,40940,6632,6300,40940,3899,7070,600,25,,7070,17.44,,-3171.3,31.3,16.8,1694.28,160,1415.31,,,,,,278.97,,,,,,11500,6650,,18150,17671,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,6,,,,,,72.2,69.5,95.5,1
266,02.10.2018 17:30,03.10.2018 01:30,04.10.2018 02:30,04.10.2018 10:30,Manoeuvring,BOSP,31.095,122.555,7,7,6.1,90,90,9.6,8.7,67,61,,,9.6,10.3,9.95,0.7,,,35,33,,,24,,1,,2.5,,7.4,90,,0,0,,,,,,,,,14294,0,164,0,,,4835,,,4.17,4.1,2.7,2.65,1.26,1.24,0.21,0.21,,,,,0,0,0,0,0,0,4.17,0,0,0,0,0,0,180.6,230.9,177.4,226.8,13.4,8.7,4,0.7,0,0,0,2136,779,14951,5456,5183,14951,2136,1987,740,16,,1987,13.96,,148.4,25,26.8,1704.73,155,1424.58,,,,,,280.15,,,,,,11500,6650,,18150,17759,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7,66.3,100,1
267,02.10.2018 10:31,02.10.2018 18:31,04.10.2018 03:00,04.10.2018 11:00,In Port,DEPA,0,0,6.5,6.5,0,,,,,,,,,9.6,10.6,10.1,1,,,32,33,,,25,,0,,0.1,,,,,,,,,,,,,,,14294,0,164,0,,,8610.4,,,1.48,1.45,,,1.18,1.16,0.3,0.29,,,,,0,0,0,0,0,0,1.48,0,0,0,0,0,0,,259.2,,254.7,4.7,0,3.8,1,0,0,0,0,700,0,4552,4325,0,0,,665,,,,,,,,,1708.9,155,1424.58,,,,,,284.32,,,,,,11500,6650,,18150,17759,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,79.3,58.6,97.6,1
268,02.10.2018 04:00,02.10.2018 12:00,04.10.2018 09:00,04.10.2018 17:00,In Port,NOON,0,0,24,24,0,,,,,,,,,8.5,10,9.25,1.5,,,31,33,,,25,,0,,0.1,,,,,,,,,,,,,,,1464,0,0,0,,,8610.4,,,5.48,5.39,,,4.32,4.25,1.16,1.14,,,,,0,0,0,0,0,0,5.48,0,0,0,0,0,0,,246.8,,242.5,17.6,0,13.8,3.7,0,0,0,0,729,0,17507,16632,0,0,,693,,,,,,,,,1710.38,159,1424.58,,,,,,285.8,,,,,,,6650,,6650,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,8,,,,,,79.1,58.2,100,1
269,01.10.2018 04:00,01.10.2018 12:00,03.10.2018 21:00,04.10.2018 05:00,In Port,NOON,0,0,24,24,0,,,,,,,,,8.5,9.8,9.15,1.3,,,31,33,,,25,,0,,0.1,,,,,,,,,,,,,,,1464,0,0,0,,,8610.4,,,5.64,5.54,,,4.34,4.27,1.3,1.28,,,,,0,0,0,0,0,0,5.64,0,0,0,0,0,0,,245.4,,241.2,18.1,0,13.9,4.2,0,0,0,0,737,0,17684,16800,0,0,,700,,,,,,,,,1715.86,167,1424.58,,,,,,291.28,,,,,,,6730,,6730,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,6,,,,,,79.1,58.2,100,1
270,30.09.2018 04:00,30.09.2018 12:00,03.10.2018 21:00,04.10.2018 05:00,In Port,NOON,0,0,18.3,18.3,0,,,,,,,,,7.1,9,8.05,1.9,,,34,33,,,25,,0,,0.1,,,,,,,,,,,,,,,1464,0,0,0,,,8610.4,,,4.46,4.38,,,3.46,3.4,1,0.98,,,,,0,0,0,0,0,0,4.46,0,0,0,0,0,0,,244,,239.7,14.3,0,11.1,3.2,0,0,0,0,775,0,14178,13469,0,0,,736,,,,,,,,,1721.5,173,1424.58,,,,,,296.92,,,,,,,6810,,6810,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,7,,,,,,79.1,58.2,100,1
271,29.09.2018 09:42,29.09.2018 17:42,03.10.2018 21:00,04.10.2018 05:00,Manoeuvring,ARRI,0,0,9.7,9.7,8.8,,,9.2,8.2,89,80,,,6.9,8,7.45,1.1,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,1464,0,0,0,,,8610.4,0,,6.37,6.01,4.23,3.99,1.79,1.69,0.35,0.33,,,,,6.37,6.37,0,0,0,0,0,0,0,0,0,0,0,245.7,255.2,232,241,19.8,13.2,5.6,1.1,0,0,0,1775,723,17213,7013,6663,17213,1775,,687,12,,,152.26,,,,26.3,1725.96,180,1424.58,,,,,,301.38,,,,,,11500,6910,,18410,17759,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,20,,,,,,,,75.3,65.5,98,1
272,29.09.2018 00:00,29.09.2018 08:00,29.09.2018 09:00,29.09.2018 17:00,At Anchor,DEPA,31.00166667,122.82,13.2,13.2,0,,,,,,,,,6.9,8,7.45,1.1,,,32,33,,,25,,0,,0.1,,,,,,,,,,,,,,,1464,0,0,0,,,8610.4,,,2.27,2.09,,,1.69,1.55,0.58,0.53,,,,,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,,227.4,,209.2,7.1,0,5.3,1.8,0,0,0,0,563,0,7432,7061,0,0,,535,,,,,,,,,1732.33,180,1430.95,,,,,,301.38,,,,,,11500,6930,,18430,17812,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,79,58.6,100,1
273,28.09.2018 10:49,28.09.2018 18:49,29.09.2018 08:30,29.09.2018 16:30,Manoeuvring,ARRI,31.00166667,122.82,0.8,0.8,0.5,,,5,5,4,4,,,6.9,8,7.45,1.1,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,1464,0,0,0,,,8610.4,0,,0.36,0.34,0.19,0.18,0.15,0.14,0.02,0.02,,,,,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,265.5,264.7,250.7,249.9,1.1,0.6,0.5,0.1,0,0,0,894,708,716,567,538,716,894,,673,9,,,191.46,,,,43.9,1734.6,181,1433.22,,,,,,301.38,,,,,,11500,6930,,18430,17812,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,75,65.2,91,1
274,28.09.2018 10:00,28.09.2018 18:00,29.09.2018 08:30,29.09.2018 16:30,At Sea,EOSP,30.96666667,122.86666670000001,6,6,6,280,280,12.5,12.5,75,75,,,6.9,8,7.45,1.1,,,37,33,,,25,,2,,4.5,,5.3,45,,43.3,1,,,,,,,,,1464,0,0,0,,,8570,65.9,-4.1,5.8,5.33,4.8,4.41,0.99,0.91,0.01,0.01,,,,,5.8,5.8,0,0,0,0,0,0,0,0,0,0,0,207.9,246.3,191.1,226.4,18.1,14.9,3.1,0,0,0,0,3848,670,23088,4019,3818,23088,3848,4023,636,24,,4023,164.73,,-175.4,15,13.7,1734.96,181,1433.58,,,,,,301.38,,,,,,11500,6930,,18430,17816,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,11,,,,,,72.6,69.3,100,1
275,28.09.2018 04:00,28.09.2018 12:00,28.09.2018 11:00,28.09.2018 19:00,At Sea,NOON,32.19833333,122.87666670000002,24,24,24,181,181,13.3,12.5,319,301,,,6.9,8,7.45,1.1,,,37,33,,,25,,2,,4.5,,6.5,68,,321.2,1,,,,,,,,,1464,0,0,0,,,8570,65.9,-4.4,22.83,20.98,19.2,17.65,3.63,3.34,,,,,,,22.83,22.83,0,0,0,0,0,0,0,0,0,0,0,204.9,226.9,188.3,208.5,71.1,59.8,11.3,0,0,0,0,3904,667,93696,16000,15200,93696,3904,4971,633,25,,4971,152.25,,-1066.6,20.5,13.9,1740.76,192,1439.38,,,,,,301.38,,,,,,11500,6930,,18430,17863,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,20,,6,,,,,,74.9,68,100,1
276,27.09.2018 04:00,27.09.2018 12:00,28.09.2018 14:00,28.09.2018 22:00,At Sea,NOON,37.51333333,122.96166670000001,18.7,18.7,18.7,121,121,13.5,12.8,253,239,,,6.9,8,7.45,1.1,,,34,33,,,22,,2,,4.5,,11,90,,348,0,,,,,,,,,1464,0,0,0,,,8570,65.9,-6.4,17.85,16.42,15.1,13.89,2.75,2.53,,,,,,,17.85,17.85,0,0,0,0,0,0,0,0,0,0,0,210.2,224.2,193.3,206.2,55.6,47,8.6,0,0,0,0,3841,656,71827,12266,11653,71827,3841,6563,623,24,,6563,150.09,,-2721.7,26.2,11.7,1763.59,171,1462.21,,,,,,301.38,,,,,,11500,6950,,18450,18060,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,5,,,,,,74.7,67.6,100,1
277,26.09.2018 09:18,26.09.2018 17:18,28.09.2018 14:00,28.09.2018 22:00,Manoeuvring,BOSP,38.855,118.03333329999998,1.5,1.5,1.2,117,117,9.3,8.7,14,13,,,6.9,8,7.45,1.1,,,30,33,,,23,,1,,2.5,,6.3,180,,20.3,0,,,,,,,,,1464,0,0,0,,,8570,,,1.04,0.96,0.81,0.75,0.23,0.21,,,,,,,1.04,1.04,0,0,0,0,0,0,0,0,0,0,0,229.8,263.4,211.5,242.4,3.2,2.5,0.7,0,0,0,0,2350,582,3524,873,830,3524,2350,2308,553,19,,2308,158.03,,41.9,29.1,29.5,1781.44,160,1480.06,,,,,,301.38,,,,,,11500,6950,,18450,18214,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,74.4,65.2,99,1
278,26.09.2018 07:49,26.09.2018 15:49,-,-,In Port,DEPA,0,0,3.8,3.8,0,,,,,,,,,6.9,8,7.45,1.1,,,30,33,,,23,,0,,0.1,,,,,,,,,,,,,,,1464,0,0,0,,,8772.2,,,0.92,0.9,,,0.7,0.69,0.22,0.22,,,,,0,0,0,0,0,0,0.92,0,0,0,0,0,0,,247.5,,243.3,2.9,0,2.2,0.7,0,0,0,0,744,0,2828,2687,0,0,,707,,,,,,,,,1782.48,160,1481.1,,,,,,301.38,,,,,,11500,6950,,18450,18225,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,4,,,,,,79.4,57.8,100,1
279,26.09.2018 04:00,26.09.2018 12:00,-,-,In Port,NOON,0,0,21,21,0,,,,,,,,,6.9,8.1,7.5,1.2,,,30,33,,,23,,0,,0.1,,,,,,,,,,,,,,,1800,0,0,0,,,8772.2,,,5.11,5.02,,,3.91,3.84,1.2,1.18,,,,,0,0,0,0,0,0,5.11,0,0,0,0,0,0,,264,,259.5,16.4,0,12.5,3.8,0,0,0,0,705,0,14811,14070,0,0,,670,,,,,,,,,1783.4,164,1481.1,,,,,,302.3,,,,,,,6970,,6970,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,7,,,,,,79.1,57,97.5,1
280,25.09.2018 07:01,25.09.2018 15:01,-,-,Manoeuvring,ARRI,0,0,3,3,1.8,,,7,6.7,21,20,,,6.9,8.1,7.5,1.2,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,1800,0,0,0,,,8772.2,0,,1.52,1.44,0.84,0.79,0.57,0.54,0.11,0.1,,,,,1.52,1.52,0,0,0,0,0,0,0,0,0,0,0,255.7,251.7,241.4,237.7,4.7,2.6,1.8,0.3,0,0,0,1095,755,3285,2264,2151,3285,1095,,717,12,,,125.24,,,,30,1788.51,171,1481.1,,,,,,307.41,,,,,,11500,7070,,18570,18225,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,1,,,,,,75.2,64.4,92,1
281,25.09.2018 04:01,25.09.2018 12:01,-,-,At Sea,EOSP,38.815,118.16,14.8,14.8,14.8,291,291,12.8,12.3,190,182,,,6.9,8.1,7.5,1.2,,,30,33,,,23,,2,,4.5,,3.1,135,,324.3,0,,,,,,,,,1800,0,0,0,,,8594,61.9,-9,12.64,11.63,10.5,9.66,2.05,1.89,0.09,0.08,,,,,12.64,12.64,0,0,0,0,0,0,0,0,0,0,0,207.7,224.9,191.1,207,39.4,32.7,6.4,0.3,0,0,0,3416,616,50557,9114,8658,50557,3416,3875,585,22,,3875,115.41,,-458.7,15.3,11.7,1790.03,172,1482.62,,,,,,307.41,,,,,,11500,7070,,18570,18236,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,20,,2,,,,,,72.8,68.6,100,1
282,24.09.2018 13:12,24.09.2018 21:12,-,-,Manoeuvring,BOSP,38.89,121.7616667,1.2,1.2,0.9,188,188,6.4,6.1,8,7,,,6.9,8.1,7.5,1.2,,,29,33,,,21,,2,,4.5,,1.3,0,,150.8,0,,,,,,,,,1800,0,0,0,,,8594,,,0.7,0.64,0.45,0.41,0.21,0.19,0.04,0.04,,,,,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,244.7,245.9,225.3,226.4,2.2,1.4,0.7,0.1,0,0,0,1532,712,1839,854,811,1839,1532,1574,676,13,,1574,157.29,,-41.3,43.4,42.9,1802.67,174,1495.26,,,,,,307.41,,,,,,11500,7090,,18590,18356,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,72.2,65.9,90.4,1
283,24.09.2018 12:01,24.09.2018 20:01,-,-,In Port,DEPA,0,0,8,8,0,,,,,,,,,6.9,8.1,7.5,1.2,,,27,33,,,22,,0,,0.1,,,,,,,,,,,,,,,1800,0,0,0,,,9128.7,,,1.83,1.8,,,1.37,1.35,0.46,0.45,,,,,0,0,0,0,0,0,1.83,0,0,0,0,0,0,,264.5,,260.2,5.9,0,4.4,1.5,0,0,0,0,647,0,5179,4920,0,0,,615,,,,,,,,,1803.37,174,1495.96,,,,,,307.41,,,,,,11500,7090,,18590,18369,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,2,,,,,,79.4,57.8,97.6,1
284,24.09.2018 04:00,24.09.2018 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,6.8,9.5,8.15,2.7,,,29,33,,,22,,0,,0.1,,,,,,,,,,,,,,,2326,0,0,0,,,9128.7,,,5.97,5.87,,,4.69,4.61,1.28,1.26,,,,,0,0,0,0,0,0,5.97,0,0,0,0,0,0,,247.9,,243.7,19.1,0,15,4.1,0,0,0,0,788,0,18922,17976,0,0,,749,,,,,,,,,1805.2,176,1495.96,,,,,,309.24,,,,,,,7110,,7110,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,8,,,,,,79.1,57,100,1
285,23.09.2018 04:00,23.09.2018 12:00,-,-,In Port,NOON,0,0,8.6,8.6,0,,,,,,,,,6.5,9.2,7.85,2.7,,,30,33,,,22,,0,,0.1,,,,,,,,,,,,,,,2326,0,0,0,,,9128.7,,,2.39,2.35,,,1.89,1.86,0.5,0.49,,,,,0,0,0,0,0,0,2.39,0,0,0,0,0,0,,274.9,,270.3,7.7,0,6.1,1.6,0,0,0,0,799,0,6875,6531,0,0,,759,,,,,,,,,1811.17,184,1495.96,,,,,,315.21,,,,,,,7210,,7210,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,2,,,,,,79.1,57,97.6,1
286,22.09.2018 19:25,23.09.2018 03:25,-,-,Manoeuvring,ARRI,0,0,3.4,3.4,2.5,,,6.5,6.2,22,21,,,6.7,9.5,8.1,2.8,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,2326,0,0,0,,,9128.7,0,,1.87,1.77,1.13,1.07,0.63,0.59,0.11,0.1,,,,,1.87,1.87,0,0,0,0,0,0,0,0,0,0,0,208.7,258.9,197,244.5,5.8,3.5,2,0.3,0,0,0,1593,716,5415,2433,2312,5415,1593,,680,14,,,113.81,,,,42.8,1813.56,186,1495.96,,,,,,317.6,,,,,,11500,7230,,18730,18369,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,80,,,,,,,,75.3,64.4,93,1
287,22.09.2018 16:01,23.09.2018 00:01,-,-,At Anchor,DEPA,38.935,122.01833329999998,12,12,0,,,,,,,,,6.7,9.5,8.1,2.8,,,28,33,,,22,,0,,0.1,,,,,,,,,,,,,,,2326,0,0,0,,,9128.7,,,2.16,1.99,,,1.66,1.53,0.5,0.46,,,,,2.16,2.16,0,0,0,0,0,0,0,0,0,0,0,,224.6,,206.8,6.7,0,5.2,1.6,0,0,0,0,616,0,7389,7020,0,0,,585,,,,,,,,,1815.43,186,1497.83,,,,,,317.6,,,,,,11500,7310,,18810,18397,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,3,,,,,,79.1,57.8,100,1
288,22.09.2018 04:00,22.09.2018 12:00,-,-,At Anchor,NOON,38.86,122.01833329999998,19.5,19.5,0,,,,,,,,,6.7,9.5,8.1,2.8,,,30,33,,,22,,1,,2.5,,,248,,,0,,,,,,,,,2326,0,0,0,,,9128.7,,,3.38,3.11,,,2.57,2.37,0.81,0.75,,,,,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,,225.2,,207.3,10.5,0,8,2.5,0,0,0,0,585,0,11413,10842,0,0,,556,,,,,,,,,1817.59,189,1499.99,,,,,,317.6,,,,,,11500,7330,,18830,18397,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,12,,,,,,79,57,100,1
289,21.09.2018 08:30,21.09.2018 16:30,-,-,Manoeuvring,ARRI,38.86,122.01833329999998,1,1,0.8,,,8.5,8,9,8,,,6.7,9.5,8.1,2.8,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,2326,0,0,0,,,9128.7,0,,0.86,0.81,0.57,0.54,0.25,0.24,0.04,0.04,,,,,0.86,0.86,0,0,0,0,0,0,0,0,0,0,0,286.1,261.9,270.2,247.3,2.7,1.8,0.8,0.1,0,0,0,1992,955,1992,955,907,1992,1992,,907,16,,,135.47,,,,31.2,1820.97,201,1503.37,,,,,,317.6,,,,,,11500,7360,,18860,18397,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,75.1,64,91,1
290,21.09.2018 07:30,21.09.2018 15:30,-,-,At Sea,EOSP,38.76666667,121.945,3.5,3.5,3.5,8,8,13.1,12.3,46,43,,,6.7,9.5,8.1,2.8,,,34,33,,,26,,3,,6.7,,13,338,,345.1,0,,,,,,,,,2326,0,0,0,,,9553,65.8,-2.5,3.43,3.15,2.8,2.57,0.63,0.58,,,,,,,3.43,3.43,0,0,0,0,0,0,0,0,0,0,0,210.7,246,193.8,226.3,10.7,8.7,2,0,0,0,0,3797,732,13290,2561,2433,13290,3797,7245,695,24,,7245,99.84,,-3447.6,31.3,14.8,1821.83,201,1504.23,,,,,,317.6,,,,,,11500,7360,,18860,18403,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,74.5,66,95,1
291,21.09.2018 04:00,21.09.2018 12:00,-,-,At Sea,NOON,38.105,122.415,24,24,24,327,327,13.1,12.6,315,302,,,6.7,9.5,8.1,2.8,,,34,33,,,23,,2,,4.5,,11.1,315,,355.2,0,,,,,,,,,2326,0,0,0,,,9553,65.9,-4.8,23.57,21.68,19.8,18.21,3.77,3.47,,,,,,,23.57,23.57,0,0,0,0,0,0,0,0,0,0,0,208.4,226.4,191.6,208.2,73.4,61.7,11.7,0,0,0,0,3959,694,95016,16653,15820,95016,3959,6663,659,25,,6663,100.19,,-2703.7,27.7,14,1825.26,201,1507.66,,,,,,317.6,,,,,,11500,7360,,18860,18433,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,20,,8,,,,,,74.9,66.8,100,1
